競馬場コード,競馬場,国名,レース日付,レース名,レース格,レース他,レース名省略,出走条件（性別）,馬場の種類,馬場の種類（英愛）,出走条件（クラス）,出走条件（他）,出走条件（年齢）,距離,コース形態,コース詳細,馬場状態,障害数,障害レース確認,着賞金,並び順位,確定順位,異常区分,同着,着変更,ゲート番号,着差1,着差2,馬名,生産国,オッズ,馬齢,斤量,斤量特記1,斤量特記2,補助馬具,調教師,騎手,毛色,性別,父名,母名,母父名,出走頭数,優勝馬タイム,優勝馬オーナー,優勝馬生産者,コメント
204,Chantilly (FR),,2025/07/20,Prix du Fosse la Coque (Maiden) (Unraced 2yo Colts & Geldings) (Turf),,"'Maiden','Unraced 2yo Colts & Geldings'",Prix du Fosse la Coque,Colts & Geldings,Turf,,,Maiden,2yo,7f,,,Soft,,,,1,1,,,,8,,,Gentlemanlike,FR,189/10,2,,,,,I Endaltsev,Pierre Bazire,b,c,,,Kodiac,7,1m 30.15s,,,
204,Chantilly (FR),,2025/07/20,Prix du Fosse la Coque (Maiden) (Unraced 2yo Colts & Geldings) (Turf),,"'Maiden','Unraced 2yo Colts & Geldings'",Prix du Fosse la Coque,Colts & Geldings,Turf,,,Maiden,2yo,7f,,,Soft,,,,2,2,,,,2,4,,Feelings,GB,3/5F,2,,,,,F-H Graffard,Mickael Barzalona,b,c,,,Redoute's Choice,7,,,,
204,Chantilly (FR),,2025/07/20,Prix du Fosse la Coque (Maiden) (Unraced 2yo Colts & Geldings) (Turf),,"'Maiden','Unraced 2yo Colts & Geldings'",Prix du Fosse la Coque,Colts & Geldings,Turf,,,Maiden,2yo,7f,,,Soft,,,,3,3,,,,3,1¼,5¼,Persian Imp Cen,IRE,31/10,2,,,,,H-F Devin,Augustin Madamet,ch,c,,,Oasis Dream,7,,,,
204,Chantilly (FR),,2025/07/20,Prix du Fosse la Coque (Maiden) (Unraced 2yo Colts & Geldings) (Turf),,"'Maiden','Unraced 2yo Colts & Geldings'",Prix du Fosse la Coque,Colts & Geldings,Turf,,,Maiden,2yo,7f,,,Soft,,,,4,4,,,,4,snk,5½,Budokan,IRE,58/10,2,,,,,Amy Murphy,Tony Piccone,b,c,,,Camelot,7,,,,
204,Chantilly (FR),,2025/07/20,Prix du Fosse la Coque (Maiden) (Unraced 2yo Colts & Geldings) (Turf),,"'Maiden','Unraced 2yo Colts & Geldings'",Prix du Fosse la Coque,Colts & Geldings,Turf,,,Maiden,2yo,7f,,,Soft,,,,5,5,,,,7,8,13½,Epi,IRE,29/1,2,,,,,I Endaltsev,Rosario Mangione,b,c,,,Harbour Watch,7,,,,
204,Chantilly (FR),,2025/07/20,Prix du Fosse la Coque (Maiden) (Unraced 2yo Colts & Geldings) (Turf),,"'Maiden','Unraced 2yo Colts & Geldings'",Prix du Fosse la Coque,Colts & Geldings,Turf,,,Maiden,2yo,7f,,,Soft,,,,6,6,,,,5,6,19½,Charm Platin,FR,10/1,2,,,,,Mme C Barande-Barbe,Ronan Thomas,b,c,,,Gallery Of Zurich,7,,,,
204,Chantilly (FR),,2025/07/20,Prix du Fosse la Coque (Maiden) (Unraced 2yo Colts & Geldings) (Turf),,"'Maiden','Unraced 2yo Colts & Geldings'",Prix du Fosse la Coque,Colts & Geldings,Turf,,,Maiden,2yo,7f,,,Soft,,,,7,7,,,,1,6,25½,Amico Pietro,FR,33/1,2,,,,,M Boutin,Sebastien Barbier,b,c,,,Green Tune,7,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,1,1,,,,4,,,Major Oak,FR,105/10,5,,,,,Marian Falk Weissmeier,Clement Lecoeuvre,b,g,,,Myboycharlie,16,1m 10.41s,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,2,2,,,,9,¾,,Simply Lovely,FR,6/1,7,,,,,J-M Beguigne,Mickael Barzalona,ch,g,,,Choisir,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,3,3,,,,3,snk,1,Ciao Pa',FR,19/1,5,,,,,C Boutin,Hugo Journiac,b,h,,,Kodiac,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,4,4,,,,8,nk,1¼,Goldfield,FR,79/10,4,,,,,S Cerulis,Eddy Hardouin,b,g,,,Canford Cliffs,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,5,5,,,,2,1¼,2½,Scarface,FR,16/1,7,,,,,C Boutin,Anthony Crastus,ch,g,,,Dr Fong,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,6,6,,,,13,nse,2½,Agat,IRE,57/10F,4,,,,,Christopher Head,Cristian Demuro,br,c,,,Hat Trick,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,7,7,,,,14,1½,4,King Robbe,FR,29/1,8,,,,,M Boutin,Mme Lorette Gallo,b,g,,,Hawk Wing,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,8,8,,,,6,hd,4¼,Impitoyable,FR,10/1,6,,,,,Sofie Lanslots,Maxime Guyon,b,g,,,Invincible Spirit,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,9,9,,,,15,¾,5,Brothers Of Lily's,FR,17/1,4,,,,,Y Barberot,Augustin Madamet,b,g,,,Rock Of Gibraltar,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,10,10,,,,1,1,6,Tudo Bem,FR,14/1,9,,,,,N Caullery,Stephane Pasquier,b,g,,,Dark Angel,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,11,11,,,,5,snk,6,Zeolakis,FR,41/5,4,,,,,Henk Grewe,Alexis Pouchin,b,g,,,Diktat,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,12,12,,,,16,hd,6¼,Torpen,FR,23/1,8,,,,,R Schoof,Rosario Mangione,b,g,,,Country Reel,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,13,13,,,,7,3,9¼,Bacchilide,GB,13/1,6,,,,,Maurizio Guarnieri,Mme Marie Velon,bl,g,,,Lord Of England,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,14,14,,,,11,2½,11¾,Fou Furieux,FR,47/1,4,,,,,N Caullery,Pierre Bazire,ch,c,,,Tin Horse,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,15,15,,,,10,1½,13¼,Forza Capitano,FR,13/1,10,,,,,H-A Pantall,Tony Piccone,bl,g,,,Monsun,16,,,,
204,Chantilly (FR),,2025/07/20,Prix du Chateau Neuf (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Chateau Neuf,,Turf,,,,4yo+,6f,,,Soft,,,,16,16,,,,12,dist,43¼,Wild West,FR,21/1,5,,,,,M Delcher Sanchez,Christophe Soumillon,b,h,,,Acclamation,16,,,,
204,Chantilly (FR),,2025/07/20,Darley Prix Chloe (Group 3) (3yo Fillies) (Turf),Group 3,'3yo Fillies',Darley Prix Chloe,Fillies,Turf,,,,3yo,1m1f,,,Soft,,,,1,1,,,,4,,,Rosa Salvaje,IRE,79/10,3,,,,,Christopher Head,Stephane Pasquier,b,f,,,Malibu Moon,6,1m 53.50s,,,"Made all, asked for effort 2f out, ran on, kept on well final furlong"
204,Chantilly (FR),,2025/07/20,Darley Prix Chloe (Group 3) (3yo Fillies) (Turf),Group 3,'3yo Fillies',Darley Prix Chloe,Fillies,Turf,,,,3yo,1m1f,,,Soft,,,,2,2,,,,5,2½,,Cathedral,GB,3/5F,3,,,,,Ralph Beckett,David Egan,b,f,,,Frankel,6,,,,"In touch towards rear, headway on outer from 3f out, went second 2f out and soon shaken up, no impression on leader"
204,Chantilly (FR),,2025/07/20,Darley Prix Chloe (Group 3) (3yo Fillies) (Turf),Group 3,'3yo Fillies',Darley Prix Chloe,Fillies,Turf,,,,3yo,1m1f,,,Soft,,,,3,3,,,,2,1¼,3¾,Relaxx,FR,33/10,3,,,,,C & Y Lerner,Christophe Soumillon,b,f,,,Sunday Break,6,,,,"Prominent, ridden 2f out, kept on same pace"
204,Chantilly (FR),,2025/07/20,Darley Prix Chloe (Group 3) (3yo Fillies) (Turf),Group 3,'3yo Fillies',Darley Prix Chloe,Fillies,Turf,,,,3yo,1m1f,,,Soft,,,,4,4,,,,1,1¼,5,Whataboutism,FR,12/1,3,,,,,A Fabre,Cristian Demuro,b,f,,,Galiway,6,,,,"Chased leader on inner, ridden over 2f out, unable to quicken, kept on same pace"
204,Chantilly (FR),,2025/07/20,Darley Prix Chloe (Group 3) (3yo Fillies) (Turf),Group 3,'3yo Fillies',Darley Prix Chloe,Fillies,Turf,,,,3yo,1m1f,,,Soft,,,,5,5,,,,6,4,9,Serving With Style,GB,27/1,3,,,,,K R Burke,Clifford Lee,b,f,,,King's Best,6,,,,"Held up in rear, pushed along from 3f out, never really a factor"
204,Chantilly (FR),,2025/07/20,Darley Prix Chloe (Group 3) (3yo Fillies) (Turf),Group 3,'3yo Fillies',Darley Prix Chloe,Fillies,Turf,,,,3yo,1m1f,,,Soft,,,,6,6,,,,3,20,29,Paix Des Dames,GB,74/10,3,,,,,F Rohaut,Maxime Guyon,b,f,,,Oasis Dream,6,,,,"Chased leader on outer, ridden 2f out and soon lost position, dropped to rear over 1f out, soon eased"
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,1,1,,,,8,,,Quisisana,FR,9/10F,5,,,,,F-H Graffard,Mickael Barzalona,b,m,,,Sea The Stars,13,2m 11.43s,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,2,2,,,,4,2,,Muddy Mooy,IRE,24/1,4,,,,,Paul Attwater,Trevor Whelan,b,f,,,Kalanisi,13,,,,"Prominent, shaken up under 2f out, ran on to go second final 130yds, no impression on leader"
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,3,3,,,,7,2,4,North Reliance,GER,20/1,5,,,,,Marcel Weiss,Andrasch Starke,rg,m,,,Desert King,13,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,4,4,,,,13,1,5,Euboa,FR,19/1,5,,,,,M Munch,Theo Bachelot,b,m,,,Duke Of Marmalade,13,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,5,5,,,,1,snk,5¼,Baltic Empress,IRE,24/1,4,,,,,N Clement & F Hermans,Stephane Pasquier,b,f,,,Lope De Vega,13,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,6,6,,,,9,¾,6,Doha,GB,18/5,5,,,,,Ralph Beckett,Christophe Soumillon,b,m,,,Motivator,13,,,,"Towards rear of mid-division, pushed along 2 1/2f out, soon ridden, no impression on leaders, kept on same pace final furlong"
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,7,7,,,,12,nse,6,Mme Jourdain,IRE,13/1,4,,,,,A Fabre,Alexis Pouchin,gr,f,,,Nathaniel,13,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,8,8,,,,11,hd,6¼,Zabeel Light,FR,14/1,4,,,,,A Schutz,Clement Lecoeuvre,b,f,,,Lomitas,13,,,,"Chased leader, led over 2f out, soon shaken up, headed entering final furlong, weakened towards finish"
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,9,9,,,,6,3,9¼,Brodure,IRE,48/1,4,,,,,Xavier Blanchet,Jerome Moutard,ch,f,,,Frankel,13,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,10,10,,,,5,2,11¼,Peaceful Sea,IRE,66/1,5,,,,,J-C Bertin,Jacky Nicoleau,b,m,,,Iffraaj,13,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,11,11,,,,3,1¾,13,Isfand,GER,38/1,4,,,,,Mario Baratti,Cristian Demuro,ch,f,,,Manduro,13,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,12,12,,,,10,¾,13¾,Zuna,FR,16/1,4,,,,,Y Barberot,Maxime Guyon,b,f,,,Rock Of Gibraltar,13,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Pepiniere (Listed Race) (4yo+ Fillies & Mares) (Turf),Listed Race,'4yo+ Fillies & Mares',Prix de la Pepiniere,Fillies & Mares,Turf,,,,4yo+,1m2f110yds,,,Soft,,,,13,13,,,,14,6½,20¼,Miss Dynamite,IRE,94/1,5,,,,,Alicja Karkosa,Tony Piccone,b,m,,,Sea The Stars,13,,,,
204,Chantilly (FR),,2025/07/20,Goffs Prix Robert Papin (Group 2) (2yo) (Turf),Group 2,'2yo',Goffs Prix Robert Papin,,Turf,,,,2yo,6f,,,Soft,,,,1,1,,,,4,,,Green Sense,IRE,31/10,2,,,,,Joseph Patrick O'Brien,Maxime Guyon,b,f,,,Street Sense,5,1m 11.56s,,,"Raced in fourth, pushed along over 2f out, soon ridden, ran on to lead entering final furlong, pressed towards finish, held on"
204,Chantilly (FR),,2025/07/20,Goffs Prix Robert Papin (Group 2) (2yo) (Turf),Group 2,'2yo',Goffs Prix Robert Papin,,Turf,,,,2yo,6f,,,Soft,,,,2,2,,,,2,nk,,Super Soldier,IRE,68/10,2,,,,,K R Burke,Clifford Lee,gr,c,,,Royal Applause,5,,,,"Raced in third, ridden over 2f out, ran on to go second final 150yds, not quite able to reach leader towards finish"
204,Chantilly (FR),,2025/07/20,Goffs Prix Robert Papin (Group 2) (2yo) (Turf),Group 2,'2yo',Goffs Prix Robert Papin,,Turf,,,,2yo,6f,,,Soft,,,,3,3,,,,3,nk,½,Tadej,GB,21/10J,2,,,,,Archie Watson,Hollie Doyle,br,c,,,Frankel,5,,,,"Led, asked for effort over 2f out, ran on, headed entering final furlong, dropped to third final 150yds, no extra"
204,Chantilly (FR),,2025/07/20,Goffs Prix Robert Papin (Group 2) (2yo) (Turf),Group 2,'2yo',Goffs Prix Robert Papin,,Turf,,,,2yo,6f,,,Soft,,,,4,4,,,,1,3,3½,Imperial Me Cen,IRE,43/10,2,,,,,H-F Devin,Augustin Madamet,ch,c,,,Haafhd,5,,,,"In rear of compact field, ridden 2f out, no real impression on leaders"
204,Chantilly (FR),,2025/07/20,Goffs Prix Robert Papin (Group 2) (2yo) (Turf),Group 2,'2yo',Goffs Prix Robert Papin,,Turf,,,,2yo,6f,,,Soft,,,,5,5,,,,5,1¼,4¾,Moojeed,FR,21/10J,2,,,,,F-H Graffard,Mickael Barzalona,gr,c,,,Siyouni,5,,,,"Tracked leader, shaken up 2f out, lost position entering final furlong, soon weakened"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,1,1,,,,3,,,Quddwah,GB,14/5J,5,,,,,Simon & Ed Crisford,Callum Shepherd,b,h,,,King's Best,10,1m 38.59s,,,"Chased leader, shaken up 1 1/2f out, ran on and led over 1f out, soon kicked clear"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,2,2,,,,4,2½,,Geography,GER,51/1,4,,,,,P Schiergen,Andrasch Starke,b,g,,,Montjeu,10,,,,"Led, asked for effort 1 1/2f out, headed over 1f out, no extra, kept on same pace, just held on to second towards finish"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,3,3,,,,6,snk,2¾,Ridari,FR,14/5J,3,,,,,M Delzangles,Mickael Barzalona,b,c,,,Motivator,10,,,,"Raced keenly towards rear, ridden 2f out, stayed on final furlong to go third towards finish, just failed for second"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,4,4,,,,7,shd,2¾,Alcantor,FR,19/5,4,,,,,A Fabre,Alexis Pouchin,b,c,,,Medicean,10,,,,"Towards rear, headway from over 2f out, soon ridden, kept on final furlong, never quite going pace to challenge"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,5,5,,,,1,1¾,4½,Caramelito,FR,14/1,6,,,,,F Rohaut,Theo Bachelot,ch,g,,,Hurricane Run,10,,,,"Towards rear, ridden 2f out, no impression, kept on same pace"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,6,6,,,,8,nse,4½,Ice Max,GB,11/1,4,,,,,K R Burke,Clifford Lee,gr,g,,,One Cool Cat,10,,,,"Towards rear early, soon raced in mid-division on outer, ridden under 2f out, kept on same pace, weakened final furlong"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,7,7,,,,9,hd,4¾,Siam Paragon,FR,9/1,6,,,,,G Doleuze,Christophe Soumillon,b,g,,,Smart Strike,10,,,,"Chased leaders, ridden over 2f out, unable to quicken, weakened final furlong"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,8,8,,,,2,2,6¾,Vertbois,FR,14/1,4,,,,,A Fabre,Maxime Guyon,b,g,,,Sinndar,10,,,,"Held up in rear, ridden 2f out, never dangerous"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,9,9,,,,10,3½,10¼,Marhaba Ya Sanafi,IRE,9/1,5,,,,,A Schutz,Clement Lecoeuvre,b,h,,,Galileo,10,,,,"Towards rear, ridden from 2 1/2f out, never really a factor"
204,Chantilly (FR),,2025/07/20,Prix Messidor (Group 3) (3yo+) (Turf),Group 3,'3yo+',Prix Messidor,,Turf,,,,3yo+,1m,,,Soft,,,,10,10,,,,5,nse,10¼,Dos Mukasan,FR,23/1,3,,,,,Christopher Head,Cristian Demuro,ch,c,,,Exceed And Excel,10,,,,"Mid-division, ridden under 2f out, unable to quicken, soon dropped towards rear"
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,1,1,,,,10,,,Ismael Paint,FR,73/10,7,,,,,C Plisson,Mickael Barzalona,b,g,,,Enrique,15,1m 11.05s,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,2,2,,,,14,½,,Vega,FR,10/1,4,,,,,C Plisson,Mme Marie Velon,b,f,,,Elusive City,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,3,3,,,,13,hd,¾,Abrasso,FR,15/1,7,,,,,Mme J Hiergens,Malone Favriaux,b,g,,,Numerous,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,4,4,,,,7,¾,1½,Iscreamforicecream,FR,18/1,4,,,,,Francois Monfort,Theo Bachelot,b,f,,,Siyouni,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,5,5,,,,8,1¼,2¾,Tollard Royal,IRE,24/1,6,,,,,N Caullery,Anthony Crastus,b,g,,,Vale Of York,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,6,6,,,,9,snk,2¾,Barging Thru,GB,16/5F,6,,,,,Nicole Moons,Clement Lecoeuvre,b,g,,,Exceed And Excel,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,7,7,,,,3,nse,3,Les Trois Vallees,FR,30/1,5,,,,,Robert Collet,Mme Camille Collet-Vidal,b,g,,,Whipper,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,8,8,,,,16,½,3½,Papateou,FR,16/1,5,,,,,Bart De Koninck,Christophe Soumillon,b,g,,,Naaqoos,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,9,9,,,,4,nk,3¾,Kameta,FR,12/1,5,,,,,M Rulec,Jacky Nicoleau,ch,m,,,Yagli,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,10,10,,,,11,1¾,5½,Koutsounakos,GB,22/1,10,,,,,Sofie Lanslots,Rosario Mangione,b,g,,,Kheleyf,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,11,11,,,,2,nk,5¾,Claim The Stars,IRE,9/1,6,,,,,Marian Falk Weissmeier,Cristian Demuro,b,g,,,Acclamation,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,12,12,,,,15,4,9¾,Thunderheart,FR,17/1,4,,,,,S Smrczek,Augustin Madamet,b,c,,,Sabiango,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,13,13,,,,6,1¼,11,Reminisce,FR,6/1,5,,,,,R Roels,Eddy Hardouin,gr,g,,,Exceed And Excel,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,14,14,,,,1,nk,11¼,Lamorna Cove,GB,13/1,7,,,,,Carla O'Halloran,Alexis Pouchin,b,m,,,Dandy Man,15,,,,
204,Chantilly (FR),,2025/07/20,Prix du Petit Chateau (Handicap) (4yo+) (Turf),,"'Handicap','4yo+'",Prix du Petit Chateau,,Turf,,,,4yo+,6f,,,Soft,,,,15,15,,,,5,3,14¼,Sweet As,FR,39/1,5,,,,,M Boutin,Mme Ophelie Thiebaut,b,g,,,Orpen,15,,,,
