競馬場コード,競馬場,国名,レース日付,レース名,レース格,レース他,レース名省略,出走条件（性別）,馬場の種類,馬場の種類（英愛）,出走条件（クラス）,出走条件（他）,出走条件（年齢）,距離,コース形態,コース詳細,馬場状態,障害数,障害レース確認,着賞金,並び順位,確定順位,異常区分,同着,着変更,ゲート番号,着差1,着差2,馬名,生産国,オッズ,馬齢,斤量,斤量特記1,斤量特記2,補助馬具,調教師,騎手,毛色,性別,父名,母名,母父名,出走頭数,優勝馬タイム,優勝馬オーナー,優勝馬生産者,コメント
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,1,1,,,,8,,,Tornado Alert,IRE,51/10,3,,,,,Saeed bin Suroor,Oisin Murphy,b,c,,,Kingmambo,10,2m 11.52s,,,"Always prominent, shaken up over 2f out and soon led, kicked clear final 150yds, kept on well"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,2,2,,,,3,2½,,Map Of Stars,GB,9/10F,4,,,,,F-H Graffard,James Doyle,br,c,,,Dubawi,10,,,,"Towards rear, ridden from over 2f out, ran on down outer to go second over 1f out, no impression on winner final furlong"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,3,3,,,,7,1¼,3¾,Lazio,GER,245/10,3,,,,,Waldemar Hickst,Martin Seidl,b,c,,,Hernando,10,,,,"Held up in rear, ridden over 2f out, stayed on final furlong, went third final 100yds"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,4,4,,,,1,¾,4½,Grand Stars,IRE,83/10,4,,,,,Gerald Mosse,Alexis Pouchin,b,f,,,Camelot,10,,,,"Mid-division on inner, ridden 2 1/2f out, no real impression on leaders, kept on, never really going pace to challenge"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,5,5,,,,2,1,5½,Persica,IRE,44/5,4,,,,,Richard Hannon,Sean Levey,ch,c,,,Lope De Vega,10,,,,"Mid-division, ridden over 2f out, ran on to go second under 2f out, lost position over 1f out, weakened final furlong"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,6,6,,,,10,2,7½,Dare To Dream,FR,38/1,4,,,,,Gavin Hernon,Ronan Whelan,b,f,,,Gold Away,10,,,,"Mid-division on outer, took closer order 4f out, ridden 2 1/2f out, unable to quicken, weakened from over 1f out"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,7,7,,,,9,3½,11,Quest The Moon,GER,29/1,9,,,,,Frau S Steinberg,Rene Piechulek,b,g,,,Rock Of Gibraltar,10,,,,"Held up towards rear, ridden 2 1/2f out, never dangerous"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,8,8,,,,4,6½,17½,Calif,GER,31/5,6,,,,,C & Y Lerner,Adrie de Vries,bb,g,,,Rock Of Gibraltar,10,,,,"Mid-division on outer, ridden over 2f out, ran on, weakened quickly over 1f out"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,9,9,,,,6,1,18½,Atoso,GER,70/1,6,,,,,Frau Sarka Schutz,Alexander Pietsch,b,g,,,Barathea,10,,,,"Led, very briefly headed 5f out, headed again 2f out, soon weakened quickly, towards rear 1f out"
254,Munich (GER),,2025/07/27,Grosser Dallmayr-Preis - Bayerisches Zuchtrennen (Group 1) (3yo+) (Turf),Group 1,'3yo+',Grosser Dallmayr-Preis - Bayerisches Zuchtrennen,,Turf,,,,3yo+,1m2f,,,Soft,,,,10,10,,,,5,dist,48½,Petit Marin,GER,153/10,6,,,,,Marcel Weiss,Frau Nina Baltromei,b,g,,,Ransom O'War,10,,,,"Prominent on inner, very briefly led 5f out, pushed along under 3f out, weakened rapidly over 2f out, eased"
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,1,1,,,,14,,,Kana Tape,JPN,17/5F,6,,,,,Noriyuki Hori,Rachel King,b,m,,,Royal Applause,18,1m 31.00s,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,2,2,,dht,,1,nk,,Off Trail,GB,243/10,4,,,,,Keiji Yoshimura,Akira Sugawara,b,c,,,Kingmambo,18,,,,"Midfield on inner, angled off rail and improved 2f out, driven and good headway approaching final furlong, led 175yds from home, headed final strides, joined for second on post"
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,3,2,,dht,*,11,dht,,Bond Girl,JPN,22/5,4,,,,,Takahisa Tezuka,Christophe-Patrice Lemaire,b,f,,,Tizway,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,4,4,,,,10,1¼,1½,Tranquillite,JPN,38/1,6,,,,,Mikio Matsunaga,Kiwamu Ogino,b,h,,,Zenno Rob Roy,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,5,5,,,,8,hd,1¾,Shivers,JPN,76/10,4,,,,,Yasuo Tomomichi,Hiroyuki Uchida,ch,c,,,Deep Impact,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,6,6,,,,6,nk,2,Nishino Souvenir,JPN,42/1,6,,,,,Hiroyuki Uehara,Takuya Ono,b,h,,,Agnes Tachyon,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,7,7,,,,4,nk,2¼,Regalo Del Cielo,JPN,8/1,4,,,,,Toru Kurita,Keita Tosaki,b,c,,,Manhattan Cafe,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,8,8,,,,12,1½,3¾,Meisho Shintake,JPN,95/1,7,,,,,Teruhiko Chida,Kazuki Kikuzawa,b,h,,,Admire Cozzene,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,9,9,,,,16,nk,4¼,Fortune Time,JPN,11/2,4,,,,,Tatsuya Yoshioka,Kosei Miura,ch,c,,,Brian's Time,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,10,10,,,,2,½,4¾,Shin Forever,USA,153/10,3,,,,,Hideyuki Mori,Teruo Eda,b,c,,,Pulpit,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,11,11,,,,15,1¼,6,Immigrant Song,JPN,77/10,3,,,,,Tetsuhide Tsuji,Yukito Ishikawa,b,c,,,Deep Impact,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,12,12,,,,3,nk,6¼,Josho Hope,JPN,236/1,5,,,,,Koichi Shintani,Koji Nishizuka,b,h,,,Agnes Digital,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,13,13,,,,18,nk,6½,Daishin Yamato,JPN,153/10,5,,,,,Hirofumi Toda,Yutaka Yoshida,ch,h,,,Brian's Time,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,14,14,,,,9,2,8½,Kyoei Brisa,JPN,67/1,5,,,,,Yasuo Takeichi,Kyosuke Maruta,b,h,,,Rulership,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,15,15,,,,17,nk,8¾,Arsenaal,JPN,123/10,4,,,,,Tetsuya Kimura,Makoto Sugihara,b,f,,,Daiwa Major,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,16,16,,,,7,½,9¼,Hakusan Bird,JPN,44/1,5,,,,,Kazuya Takahashi,Ryoya Kozaki,ch,h,,,Summer Bird,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,17,17,,,,13,1½,10¾,Reframing,JPN,147/1,7,,,,,Kenta Fujino,Shu Ishibashi,b,h,,,Battle Plan,18,,,,
779,Niigata (JPN),,2025/07/27,Sekiya Kinen (Grade 3 Handicap) (3yo+) (Turf),Grade 3 Handicap,'3yo+',Sekiya Kinen,,Turf,,,,3yo+,1m,,,Good To Firm,,,,18,18,,,,5,1¼,12,Golden Syrup,IRE,222/1,7,,,,,Shintaro Suzuki,Yusuke Hara,b,h,,,Mr Greeley,18,,,,"Mid-division, nudged along under 4f out, driven over 2f out, outpaced over 1f out, weakened quickly closing stages"
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,1,1,,,,1,,,La Mehana,FR,5/2,6,,,,,Miguel Clement,Flavien Prat,b,m,,,Dansili,7,2m 30.54s,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,2,2,,,,6,8¾,,Bellezza,IRE,17/10F,4,,,,,Miguel Clement,Joel Rosario,b,f,,,Galileo,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,3,3,,,,5,3¼,12,Long Ago,GB,77/20,5,,,,,William E Morey,Jose L Ortiz,ch,m,,,Mizzen Mast,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,4,4,,,,2,2¼,14¼,No Show Sammy Jo,GB,48/10,5,,,,,H Graham Motion,Manuel Franco,b,m,,,Exceed And Excel,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,5,5,,,,4,9¼,23½,Lady Firefoot,USA,24/1,7,,,,,Melanie Giddings,Christopher Elliott,rg,m,,,Cozzene,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,6,6,,,,7,33,56½,Dazzlin' Dictator,USA,112/10,4,,,,,Rodolphe Brisset,Irad Ortiz Jr,b,f,,,Tiznow,7,,,,
445,Saratoga (USA),,2025/07/27,Glens Falls Stakes (Grade 2) (4yo+ Fillies & Mares) (Inner Turf),Grade 2,'4yo+ Fillies & Mares',Glens Falls Stakes,Fillies & Mares,Inner Turf,,,,4yo+,1m4f,,,Yielding,,,,7,7,,,,3,¾,57¼,Sacaya,FR,218/10,5,,,,,Miguel Clement,Luis Saez,ch,m,,,Doyen,7,,,,
46,Pontefract,,2025/07/27,Sky Bet Pomfret Stakes (Listed Race),Listed Race,,Sky Bet Pomfret Stakes,,,,Class 1,,3yo+,1m6yds,,,Good,,,,1,1,,,,5,,,Make Me King,FR,7/2,5,,,,,Hamad Al Jehani,Daniel Tudhope,gr,g,,,Rock Of Gibraltar,6,1m 41.31s,,,"In touch with leaders, headway and pressed leader over 2f out, led and ridden over 1f out, edged left inside final furlong, kept on (op 4/1 tchd 9/2)"
46,Pontefract,,2025/07/27,Sky Bet Pomfret Stakes (Listed Race),Listed Race,,Sky Bet Pomfret Stakes,,,,Class 1,,3yo+,1m6yds,,,Good,,,,2,2,,,,1,1¼,,Cicero's Gift,GB,9/2,5,,,,,Charles Hills,Jason Watson,b,g,,,Diktat,6,,,,"Held up in rear, headway on outer 2f out, edged left and went second inside final furlong, kept on (op 5/1)"
46,Pontefract,,2025/07/27,Sky Bet Pomfret Stakes (Listed Race),Listed Race,,Sky Bet Pomfret Stakes,,,,Class 1,,3yo+,1m6yds,,,Good,,,,3,3,,,,3,1¼,2½,Checkandchallenge,GB,12/1,6,,,,,William Knight,Callum Shepherd,bb,g,,,Dalakhani,6,,,,"Slowly away, in rear, headway final 110yds, nearest finish (jockey said gelding was slowly away) (op 11/1)"
46,Pontefract,,2025/07/27,Sky Bet Pomfret Stakes (Listed Race),Listed Race,,Sky Bet Pomfret Stakes,,,,Class 1,,3yo+,1m6yds,,,Good,,,,4,4,,,,2,nk,2¾,Boiling Point,IRE,11/2,4,,,,,K R Burke,Clifford Lee,b,c,,,Shamardal,6,,,,"In touch with leaders on inner, steady headway 3f out, no extra final 110yds (op 9/2)"
46,Pontefract,,2025/07/27,Sky Bet Pomfret Stakes (Listed Race),Listed Race,,Sky Bet Pomfret Stakes,,,,Class 1,,3yo+,1m6yds,,,Good,,,,5,5,,,,6,¾,3½,Prague,IRE,13/2,5,,,,,Dylan Cunha,Jim Crowley,b,h,,,Holy Roman Emperor,6,,,,"Took keen hold, raced wide early, led, rallied when headed over 1f out, weakened inside final 110yds (op 6/1)"
46,Pontefract,,2025/07/27,Sky Bet Pomfret Stakes (Listed Race),Listed Race,,Sky Bet Pomfret Stakes,,,,Class 1,,3yo+,1m6yds,,,Good,,,,6,6,,,,4,1¼,4¾,Point Lynas,IRE,15/8F,6,,,,,Edward Bethell,Callum Rodriguez,b,g,,,Dansili,6,,,,"Took keen hold, pressed leader, weakened over 1f out (jockey said gelding ran flat and had no more to give; vet examined gelding post-race and had nothing to report) (tchd 7/4)"
444,Del Mar (USA),,2025/07/27,San Diego Handicap (Grade 2) (3yo+) (Main Track) (Dirt),Grade 2,"'3yo+','Main Track'",San Diego Handicap,,Dirt,,,,3yo+,1m110yds,,,Fast,,,,1,1,,,,1,,,Nysos,USA,1/10F,4,,,,,Bob Baffert,Flavien Prat,b,c,,,Bernardini,6,1m 42.61s,,,
444,Del Mar (USA),,2025/07/27,San Diego Handicap (Grade 2) (3yo+) (Main Track) (Dirt),Grade 2,"'3yo+','Main Track'",San Diego Handicap,,Dirt,,,,3yo+,1m110yds,,,Fast,,,,2,2,,,,2,2¾,,Mirahmadi,USA,166/10,4,,,,,Bob Baffert,Juan J Hernandez,b,c,,,Malibu Moon,6,,,,
444,Del Mar (USA),,2025/07/27,San Diego Handicap (Grade 2) (3yo+) (Main Track) (Dirt),Grade 2,"'3yo+','Main Track'",San Diego Handicap,,Dirt,,,,3yo+,1m110yds,,,Fast,,,,3,3,,,,5,3¼,6,Tarantino,USA,58/1,7,,,,,Peter Eurton,Edwin A Maldonado,b,g,,,Seeking The Gold,6,,,,
444,Del Mar (USA),,2025/07/27,San Diego Handicap (Grade 2) (3yo+) (Main Track) (Dirt),Grade 2,"'3yo+','Main Track'",San Diego Handicap,,Dirt,,,,3yo+,1m110yds,,,Fast,,,,4,4,,,,4,½,6½,Hall Of Fame,USA,48/10,4,,,,,Michael McCarthy,Kazushi Kimura,ch,c,,,Giant's Causeway,6,,,,
444,Del Mar (USA),,2025/07/27,San Diego Handicap (Grade 2) (3yo+) (Main Track) (Dirt),Grade 2,"'3yo+','Main Track'",San Diego Handicap,,Dirt,,,,3yo+,1m110yds,,,Fast,,,,5,5,,,,3,4¼,10¾,Express Train,USA,27/1,8,,,,,John Shirreffs,Mike E Smith,b,h,,,Mineshaft,6,,,,
444,Del Mar (USA),,2025/07/27,San Diego Handicap (Grade 2) (3yo+) (Main Track) (Dirt),Grade 2,"'3yo+','Main Track'",San Diego Handicap,,Dirt,,,,3yo+,1m110yds,,,Fast,,,,6,6,,,,6,19½,30¼,Judge Miller,USA,216/10,5,,,,,Mark Glatt,Antonio Fresu,ch,h,,,Bernardini,6,,,,
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,1,1,,,,9,,,Lovesick Blues,USA,186/10,7,,,,,Librado Barocio,Geovanni Franco,rg,g,,,Ministers Wild Cat,9,1m 8.74s,,,"Towards rear of main group, urged along to improve from halfway, ridden and headway under 2f out, driven and continued to get closer from 1f out, led final 50yds, won going away"
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,2,2,,,,3,1¾,,Hejazi,USA,47/10,5,,,,,Bob Baffert,Juan J Hernandez,bb,h,,,Medaglia d'Oro,9,,,,"Always prominent, led after 1f, held together in front, asserted 2f out and went over 2 lengths ahead, driven and reduced advantage 1f out, headed final 50yds and no extra"
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,3,3,,,,5,1¼,3,World Record,USA,12/5F,4,,,,,Rodolphe Brisset,Flavien Prat,b,c,,,Exceed And Excel,9,,,,"Raced in mid-division, ridden and asked to improve 2f out, switched right and effort over 1f out, went third final 175yds, kept on steadily without threatening leading pair"
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,4,4,,,,2,1½,4½,Dr. Venkman,USA,3/1,5,,,,,Mark Glatt,Antonio Fresu,b,g,,,Archarcharch,9,,,,"Urged along briefly start, mid-division on inner, got a little closer halfway, pushed along over 2f out, driven and no further headway 1f out, kept on at one pace"
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,5,5,,,,6,½,5,Roll On Big Joe,USA,22/5,5,,,,,Robert B Hess Jr,Julien R Leparoux,rg,g,,,Victory Gallop,9,,,,"Led early strides, soon settled in second, ridden and outpaced over 2f out, no extra from over 1f out, kept on at one pace closing stages"
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,6,6,,,,1,¾,5¾,Crazy Mason,USA,61/10,4,,,,,Gregory D Sacco,Christopher Elliott,rg,c,,,Maria's Mon,9,,,,"Broke on terms, immediately pushed along, soon detached in last, ridden and began to get a little closer 2f out, switched to outer and kept on past tiring rivals over 1f out, nearest finish"
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,7,7,,,,4,nse,5¾,Smooth Cruisein,USA,66/1,3,,,,,Karen Headley,Kyle Frey,bb,c,,,In Summation,9,,,,"Towards rear of main group, shaken up 2f out, unable to make any telling impression, ridden and kept on at once pace from 1f out, never a threat"
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,8,8,,,,8,4¼,10,Spirit Of Makena,USA,46/1,7,,,,,George Papaprodromou,Abel Cedillo,ch,h,,,Gilded Time,9,,,,"Raced towards outer, in touch with leaders, nudged along halfway, driven and outpaced 2f out, weakened quickly from 1f out"
444,Del Mar (USA),,2025/07/27,Bing Crosby Stakes (Grade 1) (3yo+) (Main Track) (Dirt),Grade 1,"'3yo+','Main Track'",Bing Crosby Stakes,,Dirt,,,,3yo+,6f,,,Fast,,,,9,9,,,,7,hd,10¼,Mbagnick,CHI,161/10,6,,,,,John W Sadler,Armando Ayuso,b,h,,,Powerscourt,9,,,,"Tracked leaders, chased along to hold position before halfway, ridden and lost ground over 2f out, soon beaten"
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,1,1,,,,7,,,Yamanin Ours,JPN,13/2,5,,,,,Takashi Saito,Yutaka Take,b,h,,,Swept Overboard,16,1m 22.20s,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,2,2,,,,8,3½,,In Your Palace,USA,5/1,4,,,,,Naosuke Sugai,Yuga Kawada,b,c,,,Deep Impact,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,3,3,,,,2,1½,5,Bidaaya,JPN,13/5F,4,,,,,Yoshito Yahagi,Ryusei Sakai,b,c,,,Singspiel,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,4,4,,,,3,½,5½,Omega Guiness,JPN,19/2,5,,,,,Shogo Yasuda,Yasunari Iwata,ch,h,,,Harbinger,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,5,5,,,,16,nk,5¾,Sunrise Flame,JPN,31/10,5,,,,,Koichi Ishizaka,Yuji Hishida,ch,h,,,Afleet,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,6,6,,,,13,¾,6½,Conquista,JPN,107/10,5,,,,,Tatsuya Yoshioka,Kohei Matsuyama,b,g,,,Pivotal,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,7,7,,,,15,2,8½,Ridill,JPN,67/1,4,,,,,Yutaka Okumura,Kanta Taguchi,b,f,,,Heart's Cry,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,8,8,,,,12,½,9,Alpha Mom,JPN,201/10,6,,,,,Shozo Sasaki,Taisei Danno,b,m,,,Fuji Kiseki,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,9,9,,,,6,1,10,Danon Scorpion,JPN,55/1,6,,,,,Yuichi Fukunaga,Hideaki Miyuki,b,h,,,Sligo Bay,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,10,10,,,,14,1¼,11¼,Sunrise Hawk,JPN,158/10,6,,,,,Mitsunori Makiura,Seinosuke Yoshimura,bb,g,,,Brian's Time,16,,,,
574,Chukyo (JPN),,2025/07/27,Tokai Stakes (Grade 3) (3yo+) (Dirt),Grade 3,'3yo+',Tokai Stakes,,Dirt,,,,3yo+,7f,,,Standard,,,,11,11,,,,4,hd,11½,A Tracks,JPN,231/10,4,,,,,Hiroshi Miyamoto,Alexis Badel,b,c,,,Symboli Kris S,16,,,,
